1101;
704;Funicular del Tibidabo;2;12;Juarez;05-Aug-16;7;Pearson;29-Mar-17;1;Parrish;09-Aug-15;9;Luna;26-Feb-17;9;Terrell;08-Feb-16;9;Short;17-Oct-16;2;Calderon;18-Nov-16;5;Bartlett;29-Jun-15;7;Cunningham;25-Nov-16;7;Osborn;13-Feb-16;9;Koch;20-Jul-16;4;Jordan;26-Sep-16;8;Rocha;23-May-15;3;Guy;05-Dec-16;7;Bray;30-Dec-15;1;Patterson;29-Feb-16;2
705;Mandarin Oriental;2;46;Melton;14-Aug-15;1;Oneal;16-Sep-15;4;Avila;25-Sep-16;2;Flowers;16-Jul-16;9;Kirk;16-Mar-16;8;Wiggins;11-Sep-16;9;Valenzuela;18-Jul-15;2;Thompson;07-Jan-17;5;Mejia;26-Jan-16;4;Holcomb;10-Jan-17;4;Dean;25-Feb-16;5;Crane;08-Jun-16;3;Aguilar;07-Feb-16;10;Holt;05-Jan-17;5;Bowman;09-Oct-16;9;Carter;20-Dec-15;8
706;BEST WESTERN Hotel ALFA Aeropuerto;2;50;Russo;03-Jun-16;8;Beard;30-Sep-15;6;Robles;29-Nov-15;6;Ramirez;27-May-15;6;Witt;01-Jun-16;1;Cameron;13-May-15;1;Macias;09-Apr-15;1;Walls;05-Jul-16;4;Landry;10-Dec-16;1;Farmer;04-Jul-16;9;Rocha;16-Jan-17;6;Duke;05-May-16;9;Bowman;20-Mar-16;2;Maxwell;15-Jul-16;5;Mooney;14-Jun-16;7;George;19-May-15;8
707;Eurostars Gaudi Hotel Barcelona;5;46;Gates;04-Sep-16;1;Miranda;23-Jul-15;10;Dorsey;29-Feb-16;4;Cote;07-Mar-17;10;Bell;07-Aug-16;1;Smith;27-Dec-16;9;Moreno;04-Jun-15;10;Hunter;06-Jul-16;10;Hamilton;03-May-15;9;Macdonald;06-May-15;6;Cote;07-Sep-15;1;Carroll;16-Feb-17;5;Flynn;23-May-16;5;Prince;13-Sep-16;4;Maddox;08-Dec-15;1;Malone;19-Aug-16;9
708;Hispanos Siete Suiza Apartments Barcelona;4;35;Knapp;13-Mar-17;5;Hensley;25-Oct-16;4;Trujillo;29-May-16;9;Estrada;27-Jun-16;5;Moon;26-Sep-16;6;Rose;24-Jul-15;8;Blake;03-Jul-16;8;Hurley;16-Dec-15;1;Hicks;18-Aug-15;9;Velez;18-Aug-15;10;Long;16-Feb-17;10;Mccray;05-Aug-15;7;Savage;22-Oct-15;5;Young;15-Nov-15;4;Ashley;25-May-15;7;Schroeder;18-May-15;7
709;Autohogar Hotel Barcelona;3;59;Mccarthy;15-Feb-17;4;Cole;25-Jun-16;5;Reyes;18-Apr-16;3;Oconnor;31-May-16;1;Alexander;23-Nov-15;6;Ochoa;30-Jun-16;7;Richard;24-Aug-15;3;Hood;15-Mar-16;5;Sears;13-Jun-15;3;Gill;09-Jan-17;8;Whitaker;12-Oct-15;5;Santiago;21-May-16;8;Olsen;20-Sep-16;6;Marsh;27-Feb-16;6;Wilder;04-Sep-16;7;Le;05-Mar-16;7
710;Best Western Hotel del Teatre Auditori Barcelona;4;51;Mcconnell;30-Dec-15;3;Acevedo;03-Jul-15;3;Morrison;13-Jun-16;9;Schneider;04-Aug-15;10;Maxwell;21-Nov-15;4;Todd;20-Sep-15;3;Grimes;08-May-15;8;Ferguson;22-May-16;2;Hendrix;04-Sep-15;1;Shepherd;11-May-16;2;Riley;24-May-16;3;Blankenship;11-Apr-15;5;Mcgowan;07-Mar-17;7;Mcfadden;30-Mar-16;4;Mckinney;22-May-16;4;Wilkinson;12-Jun-15;3
711;Paraiso Travellers Hostel;5;90;Crane;14-Nov-16;9;Solomon;10-Mar-16;3;Pierce;04-Jul-15;5;Sanchez;24-Dec-16;2;Bonner;08-Jul-15;8;Montgomery;01-Oct-16;6;Sweeney;01-Dec-15;2;Hinton;02-Dec-15;5;Fernandez;27-Apr-16;3;Riggs;01-Oct-15;3;Hardy;07-Jun-16;4;Hickman;07-Feb-17;3;Welch;10-Jun-16;5;Calderon;02-Oct-15;7;Summers;16-Jan-17;10;Cruz;06-Nov-15;10
713;Alaire Terrace Bar;2;62;Downs;29-Nov-15;4;Howe;20-Sep-15;6;Wilder;14-Jan-17;6;Webb;13-Dec-16;9;Short;17-Mar-16;7;Rich;25-May-16;5;Allen;30-Jun-16;4;Phelps;16-Dec-15;10;Woodard;21-Mar-16;5;Bowman;19-Mar-16;7;Hogan;21-Jun-15;3;Estes;23-Oct-15;4;Hendrix;21-Jan-17;3;Morrow;26-May-16;9;Barlow;07-Jun-16;6;Mcfadden;09-Oct-16;3
714;Sandals Royal Bahamian;1;48;Mayer;30-Nov-16;4;Thornton;17-Dec-15;3;Frank;03-Jan-17;5;Mccray;09-Sep-15;3;Mathis;28-Sep-15;2;Carter;04-Aug-15;1;Sargent;22-Sep-15;3;Duffy;29-Aug-15;1;Baird;02-Dec-15;2;Armstrong;31-Mar-17;7;Moore;01-Mar-16;2;Mcmillan;11-Apr-16;9;Donaldson;26-Jan-16;2;Gilbert;12-Mar-17;9;Fischer;13-Aug-15;2;Floyd;18-Dec-15;4
715;Hotel Vinci Maritimo;5;77;Mcneil;06-Feb-17;3;Webster;22-Dec-15;2;Goodman;12-Jul-15;1;Mcintyre;04-Sep-15;2;Vinson;18-Mar-17;5;Riggs;15-Feb-16;6;Cortez;13-Sep-15;1;Allison;07-Oct-16;6;Schwartz;05-Jul-16;7;Mcmahon;17-Jun-16;2;Jennings;29-Sep-16;6;Daniels;24-Mar-17;7;Moreno;28-Apr-15;9;Collins;05-Oct-15;3;Moon;18-Apr-15;4;Solomon;30-Oct-15;3
716;Alberg La Ciutat;3;45;Franco;23-Nov-16;4;Ayala;17-Oct-16;5;Blair;12-May-15;6;Simon;26-Oct-16;8;Little;26-Oct-16;8;Colon;25-Apr-16;4;Pittman;12-Oct-16;4;Blanchard;22-Oct-15;4;Gilbert;19-Dec-16;10;Lane;26-Jun-16;6;Cobb;22-Aug-16;5;Hodge;30-Jul-16;8;Farrell;29-Sep-15;10;Reed;17-Mar-17;4;Crane;04-Feb-17;6;Rosales;16-Oct-16;1
719;La Isabela (Hotel 1898);1;38;Jennings;23-Jun-15;6;Mcknight;20-Jun-16;4;Cooke;03-Dec-16;9;Franks;20-Feb-17;4;Bush;04-Aug-16;9;Bush;29-Oct-15;8;Stephens;04-Mar-16;6;Beach;19-Jun-16;7;Hicks;07-Jun-15;2;Dickson;01-May-16;1;Cain;18-Oct-15;8;Reynolds;30-Aug-16;3;Ford;03-Dec-16;3;Goodman;18-Sep-16;5;Frazier;20-Sep-15;9;Moreno;14-Aug-15;2
720;Central Garden Hostel One;5;35;Villarreal;22-Mar-17;10;Caldwell;24-Jul-15;4;Serrano;07-Feb-16;7;Bowen;10-Jul-16;4;Bartlett;24-Feb-17;10;Massey;18-Oct-16;1;Mcpherson;29-Mar-16;4;Harris;24-Jul-16;3;Fields;24-May-16;3;Bradford;07-Feb-17;5;Fulton;11-Dec-15;1;Garcia;04-Oct-16;2;Calderon;26-Jul-16;1;Smith;05-Dec-15;2;Mercer;14-Feb-17;8;Porter;25-Jun-16;8
721;B-Hotel Piscina (rooftop pool);3;80;Bailey;05-Mar-17;5;Keith;19-Nov-15;6;Stanton;02-Apr-17;6;Young;07-Oct-15;2;Riggs;31-Aug-16;4;Jenkins;22-Dec-16;2;Dawson;22-Dec-15;9;Meyers;09-Mar-17;2;Perry;22-Apr-16;8;Molina;31-Jan-16;4;Baldwin;04-Apr-16;6;Holder;12-Nov-16;2;Hudson;27-Jul-16;4;Smith;06-Sep-16;2;Butler;01-Aug-16;2;Willis;27-May-16;7
723;CAP La Sagrera;5;48;Gillespie;30-Apr-16;8;Ford;14-Jan-16;9;Mueller;20-Sep-16;5;Francis;08-Oct-15;5;Vaughan;13-Nov-16;7;Mcgowan;26-Jun-16;1;Brooks;02-May-15;7;Randolph;06-Oct-15;10;Gay;28-May-15;7;Weiss;21-Jul-16;5;Oneil;03-Sep-15;10;Nichols;06-Jul-16;1;Wyatt;18-Aug-15;5;Lee;19-Aug-16;3;Edwards;08-Feb-16;7;Nelson;28-Feb-17;5
724;Zona De Acampada Lancelona;4;88;Tyler;21-Jul-15;3;Stephens;15-Feb-16;8;Cole;19-Feb-16;3;Gill;14-Jan-17;4;Sutton;12-Oct-15;2;Morse;13-Jan-17;3;Randolph;01-Jun-15;1;Hall;15-Feb-17;5;Bentley;26-Dec-16;9;Bowen;18-Jan-17;10;Hewitt;29-Nov-16;4;Ortiz;08-Apr-16;4;Sears;14-Dec-15;4;Cash;18-Apr-15;1;Gonzales;14-Feb-17;6;Bonner;23-Jul-16;8
726;Classic Sailing Barcelona;4;43;Morrison;18-Jun-16;2;James;15-Jan-16;5;Chambers;07-May-15;9;Palmer;31-Jul-15;2;Mcleod;05-Aug-16;9;Guerrero;20-Sep-15;10;Ellis;09-Jun-16;9;Moses;26-May-15;8;Aguirre;11-Aug-16;3;Conway;28-Oct-15;8;Gentry;10-Dec-15;7;Mcgee;30-Jun-16;9;Allen;05-Oct-16;9;Mercado;10-Apr-16;2;Bell;18-Sep-16;5;Carter;30-Dec-15;7
727;Barcelona Apartments Montjuic Foutains;4;31;Garrison;17-Nov-15;7;Sexton;15-May-15;2;Mcdaniel;14-Jan-17;8;Cole;25-Dec-16;3;Sutton;22-Jul-16;5;Hodges;11-Dec-16;9;Yates;09-Oct-16;4;Duffy;03-Jul-15;6;Ochoa;22-Jun-16;7;Gross;23-Dec-15;1;Morton;15-Jun-16;2;Mcfadden;14-Jan-16;7;Allison;24-Jan-16;5;Flores;22-May-16;2;Hebert;20-Feb-16;3;Mack;22-Nov-15;3
728;Barcelona apartments Guinardo Garçonniere;2;67;Berry;17-Jan-16;2;Clay;18-Jul-15;9;Pate;24-Jul-16;8;Woodard;17-Jan-16;3;Roy;04-Aug-15;8;Hart;10-Oct-15;1;Hammond;05-Aug-16;7;Mcdonald;18-Mar-17;9;Finch;08-Feb-16;8;Hines;07-Mar-17;2;Warren;07-Dec-15;3;Pickett;01-Jun-15;6;Holcomb;18-Sep-15;7;Mcmahon;26-Feb-16;6;Gonzalez;04-Nov-15;4;Roman;02-Nov-15;2
729;Residencia Ballesol;2;99;Hart;15-Mar-16;9;Campos;24-Apr-16;7;Bauer;26-Dec-15;9;White;24-Sep-15;5;Herring;10-Apr-16;4;Powers;16-Jul-16;2;Cherry;19-Apr-15;2;Barr;15-Mar-17;4;Cochran;19-Aug-16;9;Kirk;13-May-15;3;Weeks;14-Dec-16;5;Mcgee;20-Oct-15;6;Snyder;23-Mar-17;9;William;17-Apr-16;9;Richards;05-Nov-16;7;Greer;15-Jul-15;8
730;Cuchitril De Anxoves 1;2;27;Townsend;09-Feb-17;9;Valdez;15-Dec-16;1;Cooley;13-Aug-15;6;Flowers;22-Feb-17;8;Merritt;08-Mar-16;4;Walls;26-Jul-15;10;Mcdaniel;03-Oct-16;7;Collins;12-Jul-15;9;Miranda;01-Sep-16;6;Pope;06-Jun-16;7;Mendez;16-Jun-15;10;Armstrong;22-Feb-16;9;Cote;22-Sep-15;7;Salazar;09-Mar-16;6;Rasmussen;05-Oct-15;5;Skinner;19-May-16;1
731;hostal Sant Jordi;5;45;Evans;31-Jul-15;9;Mcpherson;01-Feb-16;9;Saunders;04-Sep-16;8;Wells;27-Sep-15;6;Horne;20-Jul-15;6;Coleman;01-Sep-15;10;Donaldson;23-Nov-15;7;Steele;26-Oct-15;3;Hartman;11-May-15;9;Cabrera;10-Feb-16;1;Maxwell;15-Apr-16;2;Miller;12-Feb-16;2;Dorsey;10-Feb-16;2;Chan;08-Apr-15;9;Whitehead;17-May-16;10;Maldonado;25-Jan-17;4
732;Gran Via;1;25;Brennan;21-Mar-17;9;Goodwin;23-Sep-16;4;Douglas;21-Dec-15;3;Roberts;03-Dec-15;3;Hanson;04-Apr-16;4;Gillespie;01-Mar-16;8;Munoz;28-Nov-16;6;Martin;22-Jan-17;1;Russo;07-May-15;7;Booth;01-Jan-17;6;Stevens;08-May-16;7;Bonner;30-Mar-16;7;Sellers;01-Sep-16;6;Vargas;26-Jun-15;2;Schwartz;29-Oct-16;1;Gordon;23-Apr-15;4
733;Waytostay;2;97;Mendez;15-Sep-16;5;Carter;01-Nov-15;2;Dickson;28-Mar-16;10;Ewing;05-Mar-17;9;Cantrell;25-Dec-15;4;Guerrero;15-Aug-15;1;Steele;05-Jan-17;1;Mercado;10-Nov-15;1;Barrera;13-Jan-17;6;Small;20-Jun-16;1;Wong;03-Oct-16;8;Riley;25-May-16;8;Odonnell;13-Apr-15;4;Trujillo;07-Nov-16;8;Roberts;21-Sep-16;9;Rosa;16-Sep-15;5
734;spain barcelona major del rectoret 2;1;37;Dennis;02-Mar-17;6;Moon;18-Feb-16;10;Spence;02-Sep-16;4;Nixon;15-Apr-16;8;Roman;04-Mar-16;1;Griffith;22-May-16;5;James;06-Aug-16;4;Collins;09-Jan-16;1;House;05-May-15;1;Hensley;28-Oct-15;7;French;22-Nov-16;9;Blankenship;09-Jun-16;3;Norman;26-Jul-15;7;Mooney;16-Jul-15;4;Spears;05-Mar-16;3;Lawson;30-Jun-15;4
735;Guel Minbak;5;32;Cannon;21-May-16;8;Kirkland;20-Jul-16;6;Shepherd;27-Jan-16;6;Bender;08-Apr-15;5;Farley;24-Jan-16;8;Maynard;28-Mar-17;5;Washington;29-Jul-16;7;Alford;14-Dec-16;2;Booth;16-Nov-15;6;Branch;03-Apr-16;4;Coffey;03-Jun-15;2;Newman;16-May-15;7;Goodman;11-Dec-15;3;Stuart;19-Nov-16;2;Ballard;08-Nov-16;10;Snow;30-Nov-15;9
736;Montbau City;4;35;Fischer;11-Nov-16;4;Wilson;10-Apr-15;2;Bridges;27-Aug-15;5;Mccormick;10-Apr-16;5;Petersen;12-Mar-16;10;House;29-Aug-16;1;Shields;20-Jan-17;5;Mclean;31-May-15;9;Booth;11-Nov-16;2;Collins;27-Sep-15;10;Ingram;16-Sep-15;10;Cooper;07-Feb-16;7;Zamora;13-Jun-15;3;Ferrell;14-Oct-16;1;Daniels;03-May-15;9;Banks;08-Jul-16;7
737;In t Zwembad;4;71;Nunez;25-Jun-16;8;Savage;27-Apr-16;6;Everett;11-Dec-15;7;Benton;21-Apr-16;2;Hooper;23-Dec-15;7;Poole;18-Sep-16;10;Wade;30-Jan-16;6;Kirby;25-Jun-16;3;Roberson;27-Feb-16;1;Ellis;10-Jun-16;5;Reese;07-Oct-15;8;Ramos;03-Apr-17;9;Walter;17-Jun-16;7;Larsen;06-Feb-17;6;Curry;22-Jan-17;8;Roach;25-Oct-16;1
738;CasaReal;2;54;Morin;03-Nov-16;2;Murray;01-Mar-16;10;Herring;17-Aug-15;4;Burgess;03-Jun-15;7;Short;10-Oct-15;5;Saunders;04-Oct-16;6;Delgado;20-May-15;5;Fernandez;05-Jan-17;8;Richard;30-Sep-16;8;Baker;20-Jul-16;10;Bond;23-Mar-17;2;Roach;27-Mar-16;10;Glenn;24-Jun-16;6;Hewitt;14-Feb-17;7;Quinn;03-Nov-16;3;Jensen;27-Nov-15;2
739;Pension García;3;61;Boyle;02-Dec-16;8;Whitehead;15-May-15;3;Emerson;02-Jul-15;4;Bass;28-Feb-16;5;Donovan;30-Sep-15;4;Gates;02-Jan-16;9;Buckner;13-Jan-17;9;Hodge;05-Jul-16;3;Tyson;09-Nov-15;7;Daniel;23-Sep-16;1;Raymond;07-Feb-17;5;Hale;21-Sep-15;6;Spencer;18-Oct-16;5;York;02-Oct-16;3;Riddle;14-Nov-16;2;Holman;20-Jan-16;9
741;Parc 2B apartment Barcelona;2;49;Jacobson;09-Jul-16;6;Frazier;24-Nov-15;2;Levy;30-Oct-15;6;Obrien;27-Dec-15;2;Robertson;16-Mar-16;5;Sexton;09-Jun-15;5;Ware;30-Oct-16;3;Bullock;25-Jul-15;6;Harrington;17-Apr-15;4;Mcfadden;31-Jan-17;6;Ratliff;30-Mar-17;1;Aguilar;20-Feb-17;4;Odonnell;17-Dec-16;4;Thornton;04-Nov-15;10;Nielsen;13-Feb-17;1;Sears;23-Apr-16;5
742;PENSION FRANCIA;3;49;Cervantes;10-Sep-16;7;Ingram;30-Dec-16;10;Mccormick;10-May-15;4;Melendez;08-Nov-16;2;Velazquez;21-Nov-16;3;Mills;12-Dec-15;3;Kent;10-Sep-16;4;Flynn;30-Sep-16;9;Madden;12-Jan-17;4;Fields;11-Jan-17;10;Dudley;19-Dec-16;8;Guerra;08-Nov-15;8;Gutierrez;06-Sep-15;8;Castro;06-Jul-15;10;Cash;23-Jan-17;6;Andrews;26-Sep-16;1
743;Centro Penitenciari La Model;2;70;Mercado;17-Oct-15;9;Tyler;12-Mar-16;8;Fox;04-Jun-15;6;Goff;14-Jun-15;4;York;01-Oct-16;5;Luna;07-Jul-15;7;Patton;15-Mar-16;1;Golden;27-Aug-16;7;Gamble;15-Feb-17;9;Swanson;25-Jul-16;6;Savage;28-Jun-16;3;Beck;15-Oct-16;10;Irwin;23-Jan-16;10;Atkins;27-Oct-15;6;Henson;18-Jun-15;5;Hancock;10-May-15;3
745;Smoking Room;3;96;Russell;11-Jun-15;4;Britt;14-Jan-16;8;Wilcox;17-Jan-17;9;Logan;03-Oct-15;3;Peters;22-Dec-15;1;Levy;28-Jan-16;10;Atkinson;25-Sep-16;3;Little;06-Jul-16;10;Washington;23-Apr-15;4;Villarreal;30-Oct-15;2;Robbins;13-Nov-15;5;Hill;23-Jun-15;7;Finley;02-Nov-16;1;Roy;18-Aug-16;10;Mays;17-Jan-16;1;Dorsey;12-May-16;10
746;El Palace Hotel Barcelona 5* G.L.;3;34;Abbott;15-Apr-16;6;Barnes;21-Jul-16;2;Carter;17-Oct-15;1;Melendez;26-Mar-17;9;Cook;12-Feb-16;1;Briggs;04-Nov-15;4;Matthews;06-Oct-16;1;Cherry;11-Jan-16;9;Rodriguez;27-Oct-15;8;Cardenas;18-Oct-15;10;Abbott;25-Jun-15;4;Conley;10-May-16;10;Tanner;05-Mar-17;6;Kirby;05-Apr-16;10;Velez;02-Sep-15;1;Olson;23-Oct-16;2
747;Fluvià Apartment 109-111;1;65;Orr;02-Jan-16;9;Newton;30-Oct-15;10;Howard;03-Sep-15;7;Blevins;13-Jul-16;7;Carrillo;03-Apr-16;10;Olsen;11-Dec-16;5;Ayers;22-Feb-16;7;Malone;03-Sep-16;6;Lambert;15-Oct-15;10;Wade;03-Nov-16;6;Cunningham;19-Mar-17;1;Bowers;30-Dec-15;6;Johnston;06-Jan-17;6;Briggs;17-Feb-16;9;Moses;10-Jun-15;10;Campos;24-Feb-16;10
748;Sky Bar;5;87;Monroe;24-Feb-17;3;Barrera;10-Oct-15;6;Glass;06-Jan-17;1;Neal;20-Feb-16;4;Bennett;13-Mar-16;7;Nichols;15-Sep-15;2;Mayo;04-Aug-15;3;Benjamin;27-Mar-17;3;Harrison;13-Aug-16;2;Abbott;08-Sep-15;4;Doyle;02-Aug-16;9;Pope;09-Dec-16;9;Bullock;04-Jan-17;3;England;05-Feb-17;2;Chase;26-Sep-15;9;Grant;11-Jan-17;3
749;Dailyflats Sagrada Familia Complex Comfort;2;46;Gould;03-Mar-17;5;Reese;08-Mar-16;2;Jenkins;07-Dec-16;5;Owens;19-Feb-16;3;Wynn;11-Feb-16;3;Goodwin;09-Aug-15;9;Kennedy;23-Sep-16;10;Zamora;24-Jan-16;10;Ewing;31-Oct-16;6;Donaldson;20-Jun-16;2;Faulkner;14-Apr-16;3;Wyatt;30-Aug-15;4;Ortiz;13-Jan-17;1;Hanson;04-Oct-16;2;Barton;13-Apr-15;3;Stark;03-Jan-16;9
751;WTC;1;61;Terrell;20-Apr-15;6;Franklin;01-May-16;6;Mckee;20-Oct-15;6;Good;27-Jul-15;5;Rios;26-Mar-17;4;Skinner;18-Mar-16;6;Tanner;19-Dec-15;6;Barnes;18-Jun-15;7;Abbott;09-Oct-15;7;Hensley;01-Apr-16;10;Ortega;02-May-16;7;Leon;04-Nov-15;2;Mccray;09-Mar-16;3;Simon;03-Oct-15;9;Reynolds;12-Dec-15;1;Morrison;27-Aug-16;7
752;Casa Da Ju - Barcelona;1;64;Rocha;15-Mar-17;10;Neal;06-Jun-15;3;Jackson;26-Mar-16;5;Glass;16-Jul-15;5;Alford;23-Feb-17;1;Atkins;19-Oct-16;5;Mosley;09-Oct-15;2;Levy;12-Oct-16;8;Blackburn;06-Jun-16;9;Olsen;30-Dec-15;6;Adams;16-May-15;8;Arnold;04-Aug-15;7;Olson;18-May-15;8;Garrison;09-Apr-15;2;Mullins;25-May-15;7;Steele;07-Dec-16;2
753;Collblanc GUELL;2;55;Kinney;06-Nov-16;8;Robles;14-Feb-17;2;Davidson;18-May-15;2;Walter;23-Oct-15;8;Cherry;28-Dec-16;10;Head;26-Feb-17;6;Mcintosh;15-Apr-15;3;Drake;19-Jun-16;1;Koch;11-Mar-16;6;Byers;27-Jan-16;2;Hopper;18-Jan-16;1;Pratt;01-Jul-15;9;Sandoval;16-Jun-16;7;Preston;19-May-15;9;Goff;14-Sep-16;6;Sims;01-Sep-16;3
754;Hotelen;4;13;Rutledge;20-Jul-16;1;Bates;07-Oct-15;9;Dawson;31-Aug-16;6;Schroeder;03-Sep-16;6;Abbott;12-Oct-16;4;Perkins;10-May-16;4;Lindsay;19-Nov-16;10;Gross;30-Nov-16;2;Knox;07-Mar-17;6;Russell;22-Jan-16;1;Gill;03-Sep-15;10;Mueller;01-Dec-15;10;Henson;19-Jun-15;7;Ramos;07-Mar-16;2;Owens;14-May-16;6;Gentry;08-Jul-16;8
755;Hotel;3;67;Stark;02-Jun-16;7;Maxwell;27-May-16;1;Rios;06-May-15;1;Graham;09-Mar-16;4;Justice;03-Dec-15;10;Galloway;11-Apr-15;6;Drake;05-Nov-15;3;Kelley;05-Dec-16;4;Rowland;02-Mar-16;9;Morales;04-Mar-17;5;Holcomb;24-Feb-16;9;Myers;12-Jul-15;7;Salinas;22-Feb-16;8;Hyde;28-Aug-15;2;Ware;03-Sep-15;4;England;03-Nov-16;4
756;Poblenou B&B;1;52;Good;12-Dec-15;3;Hutchinson;17-Jul-16;10;Graham;27-Dec-15;3;Singleton;11-Oct-16;10;Ochoa;24-Nov-15;2;Collins;11-Jul-15;5;Holloway;22-Feb-17;1;Bentley;23-Jul-15;8;Jones;01-Apr-17;1;Giles;15-Mar-16;7;Rollins;22-Jul-16;2;Clements;11-Nov-16;8;Harrell;14-May-15;7;Whitfield;01-Mar-17;7;Camacho;24-Dec-15;10;Maddox;14-Jun-15;10
757;Akira Flats Diagonal Mar Beach Apartment;1;64;Callahan;25-Sep-16;8;Kidd;05-Aug-15;6;Nguyen;31-Dec-16;9;Morris;02-Jul-15;4;Austin;22-Sep-15;1;Albert;14-Mar-17;3;Lyons;19-Nov-15;7;Madden;28-May-16;3;Bauer;19-Jun-15;10;Chavez;21-Nov-16;10;Strong;21-Apr-16;1;Mcgee;24-Oct-16;5;Gordon;05-Nov-16;10;Vasquez;14-Feb-16;6;Graham;31-Aug-15;6;Barton;13-Apr-16;2
758;lutxana art;5;49;Ryan;29-Jul-15;9;Pacheco;14-Feb-17;2;Pearson;06-Nov-16;5;Williamson;22-Oct-16;3;Nelson;17-Aug-16;9;Duke;01-Jun-16;10;Trevino;04-Oct-15;5;Foley;27-Jul-15;1;Gonzales;11-Dec-16;7;Pacheco;03-Aug-15;1;Dawson;01-Apr-17;3;Bowen;26-Aug-16;10;Myers;17-Nov-15;1;Barlow;04-Aug-15;6;Moore;28-Mar-17;3;Macdonald;05-Jan-17;1
759;Hotel Zenit Santalo;4;15;Benjamin;21-Mar-16;10;Mccormick;18-Feb-16;7;Anthony;22-Jun-16;9;Fry;28-Jun-15;1;Bell;25-Jan-17;4;Rogers;01-Nov-16;7;Price;09-Oct-16;10;Mcmillan;08-Jun-16;5;Ross;09-Feb-17;3;Bennett;04-Mar-16;2;Logan;14-Sep-15;2;Keith;24-Sep-16;8;Mcintyre;21-Nov-15;9;Mcfadden;15-Mar-16;6;Burnett;09-Dec-15;8;Hendrix;03-Dec-16;6
760;Centre de dia BCN;3;88;Cruz;24-May-15;5;Rollins;12-Jun-15;5;Dickson;18-Jun-16;6;Mcmahon;17-Jul-16;1;Hendrix;10-Dec-15;1;Chang;19-Aug-15;5;Becker;03-Aug-15;3;Morales;06-Jul-16;6;Talley;03-Jun-15;1;Norris;10-Jan-17;3;Gray;17-Dec-16;2;Glass;26-Jul-16;10;Kline;21-Jun-15;9;Mccullough;18-Jul-15;5;Ortiz;07-Dec-15;8;Carpenter;06-Aug-16;3
761;APARTHOTEL SILVER;1;28;Nieves;11-Feb-17;6;Thomas;20-Nov-15;7;Holden;13-Apr-15;2;Haney;06-Mar-17;5;Woodward;29-Jul-15;4;Bright;12-Sep-16;8;Rose;30-Apr-15;8;Gutierrez;25-Jul-15;3;Lyons;28-May-15;10;Sellers;05-Mar-16;4;Fitzpatrick;19-Apr-15;5;Rosales;28-May-15;3;Stephens;13-Aug-16;3;Potts;30-Nov-16;1;Ayers;14-Jun-15;7;Mcconnell;23-Jul-16;4
762;Magnolia Resort;3;88;Wood;05-Mar-17;1;Bryant;14-Apr-16;9;Jennings;31-Jan-17;7;Kline;18-Oct-16;10;Brady;10-Jan-16;4;Charles;23-Jan-17;10;Hancock;29-Jan-17;10;Lara;03-Apr-17;10;Barlow;17-Apr-16;3;Barron;08-Jan-16;5;Crane;23-Apr-16;3;Montgomery;04-Sep-15;5;Hubbard;09-Jun-16;4;Lester;04-Apr-17;2;Walsh;07-Oct-16;9;Cunningham;15-May-16;8
763;Apartmentos SATA;4;82;Hopper;24-Sep-15;4;Francis;21-Feb-16;5;Kelley;10-Mar-17;8;Pope;31-Aug-16;10;Gonzales;19-May-16;3;Galloway;30-May-16;6;Frost;07-Feb-16;4;Patterson;28-Sep-16;2;Collier;02-Dec-15;4;Vega;16-Nov-15;9;Valentine;07-Jan-16;8;Wade;22-Mar-17;1;Pickett;03-Mar-17;7;Bernard;28-Jul-16;4;Lucas;05-Aug-15;9;Tyson;25-Jun-15;6
764;Casa Del Guarda;5;36;Elliott;20-Nov-15;7;Hughes;19-Sep-16;7;Patton;10-Dec-15;3;Booker;19-Mar-17;1;Harding;10-Oct-16;4;Wiggins;15-Aug-15;8;Anderson;05-Jul-15;3;Cain;26-Sep-16;5;Lawson;11-Jun-16;1;Navarro;15-Apr-16;5;Pennington;21-Mar-16;2;Washington;16-Apr-15;9;Preston;06-Mar-16;5;Meadows;12-Dec-15;1;Avila;05-Sep-16;6;Camacho;04-Oct-15;7
765;Hotel Miramar Montjuich;5;27;Blackburn;15-Feb-17;1;Mclean;22-Jul-16;5;Ware;15-Apr-16;9;Browning;26-Dec-16;8;Eaton;17-Jul-16;2;Contreras;23-Mar-16;10;Pierce;12-May-15;2;Hebert;26-Mar-16;10;Aguirre;04-Jul-16;10;Curry;31-Mar-16;10;Hughes;10-Aug-15;4;Lewis;16-May-15;1;Huber;05-Dec-15;3;Puckett;16-Apr-15;9;Underwood;26-Jun-15;6;Mckenzie;17-Mar-16;4
766;Royal Hotels;2;20;Mercado;26-Apr-16;3;Roach;21-Sep-15;8;Andrews;16-Jan-17;5;Ryan;14-Jun-16;1;Robbins;01-Jun-16;1;Lott;01-Sep-16;9;Romero;24-Jan-16;3;Weaver;20-Aug-15;5;Luna;05-Dec-16;9;Estes;28-Dec-15;6;Holt;11-Sep-15;1;Odonnell;23-Apr-16;7;Mccoy;11-Apr-15;10;Sandoval;24-Sep-16;3;Mccray;07-Mar-17;5;Goodwin;12-May-15;6
